x,y,Habitat,JunJul,DJF,AprMay
4993.,5083.,We,11.863,-11.892,2.0362
4929.,4147.,Ma,15.267,-0.71243,6.445
5223.,4711.,Op,14.196,-9.1426,4.519985
5085.,4807.,Op,14.195,-9.1619,4.232335
5085.,4443.,Co,14.995,-6.4721,6.2699
5201.,4233.,Ma,16.214,-3.5046,6.88565
4985.,4599.,Co,14.516,-5.6509,5.52495
5131.,4651.,Co,14.609,-8.119,5.4129
4929.,4377.,Co,14.555,-3.2406,5.78745
4941.,5089.,Co,11.197,-11.432,1.36865
4983.,4905.,Co,13.761,-10.111,4.03614
4951.,4367.,Co,15.204,-4.3433,6.6017
5347.,4431.,Co,15.658,-6.7473,6.44405
5091.,4487.,Co,14.91,-6.7371,6.1067
5141.,4425.,We,15.57,-6.2919,6.62995
4919.,5097.,Br,11.362,-11.383,1.4138
5063.,4565.,Co,14.603,-7.0525,5.7574
5133.,4625.,Co,14.684,-7.8145,5.6151
5163.,4513.,Br,15.339,-7.1545,6.2515
5271.,4293.,Co,16.078,-4.9296,6.89655
5091.,4211.,Br,16,-4.0634,7.3707
5153.,4579.,Co,15.142,-7.5593,5.90075
5135.,4647.,Br,14.572,-8.0946,5.42265
4981.,5259.,Br,10.726,-12.351,1.1565
5001.,4279.,Br,15.876,-4.2409,7.41115
5271.,4389.,We,16.668,-5.9892,6.87215
5101.,4575.,We,14.989,-7.224,5.9634
5305.,4583.,Co,15.098,-8.3483,5.61015
5139.,4213.,Urb,16.727,-3.836,7.84555
4959.,4929.,Co,13.538,-10.549,3.834915
4923.,4245.,Ma,15.216,-2.0226,6.087
5299.,4527.,Urb,16.082,-7.3967,5.71015
5169.,4647.,Co,14.809,-7.916,5.6135
5255.,4275.,Urb,16.314,-4.3514,7.02505
5141.,4903.,Co,13.105,-10.494,3.11899
5301.,4527.,Urb,16.141,-7.4448,5.8197
5121.,4815.,Co,14.004,-9.7151,4.102065
4975.,4591.,Co,14.799,-5.488,5.84195
5121.,4787.,We,14.325,-9.3324,4.45359
5263.,4753.,Co,13.996,-9.742,4.122355
5179.,4257.,Urb,16.552,-4.388,7.67945
5241.,4635.,Urb,14.971,-8.5716,5.41585
5141.,4287.,Urb,16.06,-5.0036,7.3801
5299.,4547.,Br,15.641,-7.8889,5.93785
4977.,4803.,Ma,14.161,-8.432,4.24632
5133.,4891.,Co,13.284,-10.246,3.27728
5109.,4343.,Co,15.572,-5.5093,6.58415
4993.,4279.,Co,15.876,-4.2409,7.41115
5305.,4679.,Co,14.492,-9.286,4.676415
5001.,4493.,Co,14.937,-6.1754,6.31275
5151.,4969.,Co,12.394,-11.169,2.557625
5261.,4665.,Co,14.589,-9.0164,4.9482
5261.,4523.,Br,16.121,-7.2577,5.86305
5209.,4329.,Br,16.651,-5.4182,7.62605
5171.,4827.,Co,13.556,-10.337,3.568216
4933.,4965.,Co,13.116,-10.96,3.48034
5123.,4197.,Br,16.194,-3.1537,7.1795
5221.,4833.,Co,13.655,-10.215,3.5810175
5073.,4169.,Co,15.895,-2.9218,6.926
5015.,4363.,Br,15.332,-5.3091,6.6675
5123.,4953.,Co,12.924,-10.599,3.03139
5135.,4437.,Urb,15.585,-6.2243,6.5872
4931.,4971.,Br,12.779,-11.005,3.108615
5123.,4801.,Co,14.325,-9.3324,4.45359
5395.,4591.,Co,15.056,-8.4736,5.51725
5037.,4925.,Co,13.597,-10.137,3.71134
4949.,5029.,Br,12.544,-10.939,2.850555
5219.,4661.,Co,14.605,-8.6573,5.05145
5287.,4725.,Op,14.268,-9.6444,4.40614
5041.,4799.,Co,14.243,-8.2921,4.0147
5013.,5247.,We,10.157,-12.03,0.74785
5275.,4665.,Co,14.453,-9.1762,4.7726
5257.,4443.,Urb,15.917,-6.919,6.63745
4963.,4311.,Urb,15.797,-3.895,7.32455
5025.,4947.,Co,13.326,-10.312,3.476474
5143.,4229.,Urb,16.765,-3.7575,7.8348
5083.,4177.,Co,16.061,-3.0523,7.1206
5307.,4515.,We,16.141,-7.4448,5.8197
4969.,4211.,Co,16.067,-2.4888,7.0998
4987.,5027.,Co,12.625,-11.244,2.77896
5283.,4631.,Co,14.739,-8.8778,5.11745
4913.,4467.,Br,15.129,-4.3417,6.1496
5049.,4169.,Ma,15.823,-1.8409,6.58295
5057.,4637.,Br,14.706,-7.3804,5.64675
4997.,4881.,Br,14.171,-9.4044,4.39023
4935.,4279.,Ma,15.121,-2.5899,6.253
5055.,5191.,Co,11.643,-10.972,2.085935
5085.,4875.,We,13.652,-9.8643,3.772305
5209.,4753.,Co,13.846,-9.615,4.056345
5043.,4147.,Ma,15.823,-1.8409,6.58295
5183.,4237.,Co,16.3,-3.6125,7.0807
5103.,4973.,Br,13.166,-10.677,3.342487
4997.,4207.,Urb,16.183,-2.9895,7.2222
4973.,4299.,Co,15.593,-3.5375,7.01515
5205.,4289.,Br,16.438,-4.2323,7.30615
5207.,4339.,Co,16.651,-5.4182,7.62605
4939.,4485.,Urb,15.132,-4.8967,6.39585
5021.,4993.,Co,12.875,-11.134,2.92504
5129.,4597.,Br,14.777,-7.5971,5.758
4881.,5105.,Op,10.755,-12.08,0.33735
5173.,4359.,Br,16.219,-5.5247,6.988
5191.,4215.,Ma,16.3,-3.6125,7.0807
5345.,4425.,Br,15.658,-6.7473,6.44405
4941.,4375.,We,14.975,-3.7761,6.3074
4923.,4535.,Ma,14.604,-4.4761,5.72425
5189.,4325.,Co,16.512,-5.2856,7.53075
5187.,4865.,Co,13.222,-10.434,2.96607
4917.,4187.,Ma,15.267,-0.71243,6.445
5109.,4425.,Br,15.61,-6.1283,6.68505
5089.,5097.,Co,11.421,-10.728,1.62585
5053.,5187.,We,11.643,-10.972,2.085935
5237.,4805.,Co,13.648,-10.069,3.6744115
4997.,4527.,Co,15.04,-6.0475,6.39145
5107.,4975.,Co,13.166,-10.677,3.342487
4775.,5157.,Op,8.1013,-11.434,-1.63795
5011.,4671.,Br,14.229,-6.0097,4.8203
5041.,5105.,Co,11.749,-11.474,1.76195
5105.,4383.,Co,15.771,-5.8859,6.7913
5069.,4957.,Co,12.948,-10.405,3.10278
4921.,4527.,Br,15.134,-4.6279,6.32245
5241.,4657.,Co,14.621,-8.8489,5.02585
5061.,5035.,Co,12.431,-11.56,2.2195
5403.,4583.,Co,15.024,-8.4683,5.4489
5245.,4367.,Co,16.476,-6.0146,7.2132
5095.,4857.,Co,13.87,-9.7795,3.962845
5095.,4501.,Co,15.185,-6.7866,6.2294
5249.,4291.,Co,16.314,-4.3514,7.02505
5005.,5287.,Op,10.152,-11.384,1.0078
5003.,5009.,Co,12.838,-11.041,2.952465
4927.,5045.,We,11.994,-10.409,2.38814
4879.,4525.,Ma,15.317,-4.1213,6.3404
5011.,5069.,Br,12.277,-11.872,2.21105
5107.,4419.,We,15.61,-6.1283,6.68505
4949.,4297.,Co,15.342,-3.0449,6.66835
5137.,4979.,Br,13.018,-10.863,3.24511
5011.,4161.,Ma,16.09,-2.7169,7.1863
4939.,4529.,Urb,14.604,-4.4761,5.72425
5245.,4271.,Urb,16.466,-4.452,7.33475
5273.,4347.,Br,16.642,-5.8041,7.27855
5275.,4261.,Ma,16.194,-4.7929,6.9778
5157.,4709.,We,14.375,-8.6322,4.87265
4923.,5041.,Co,11.994,-10.409,2.38814
5099.,4369.,Co,15.712,-5.47,6.71645
5091.,4555.,Br,15.005,-7.1458,6.02155
4979.,4393.,Urb,14.883,-5.3098,6.36085
5093.,4785.,We,14.489,-8.7158,4.504775
5251.,4271.,Ma,16.314,-4.3514,7.02505
5261.,4707.,We,14.595,-9.2583,4.8501
5083.,4499.,Co,15.033,-6.7736,6.1288
5175.,4849.,Co,13.556,-10.337,3.568216
4951.,5251.,Op,9.8387,-12.662,0.21715
5115.,4449.,Co,15.145,-6.6688,6.2497
5041.,4579.,We,14.393,-7.0763,5.6231
5093.,5049.,Co,12.166,-11.275,2.1361
5203.,4753.,Co,13.846,-9.615,4.056345
4975.,4431.,Co,14.729,-5.5348,6.2695
5053.,4805.,Br,14.227,-8.5313,4.083455
4987.,4803.,Ma,14.161,-8.432,4.24632
5213.,4419.,Br,15.611,-6.7072,6.70495
5263.,4285.,Co,16.194,-4.7929,6.9778
5329.,4383.,Br,15.818,-6.4924,6.3034
5007.,4913.,Co,13.99,-9.6913,4.229365
5183.,4359.,Br,16.32,-5.6596,7.21925
5037.,4165.,Ma,16.128,-2.7689,7.2456
5197.,4551.,Urb,15.8,-7.3051,6.3404
5123.,4975.,Co,13.033,-10.726,3.232025
4955.,4193.,Ma,15.726,-2.2315,6.6559
5063.,4901.,Co,13.568,-10.052,3.680535
5213.,4257.,Br,16.438,-4.2323,7.30615
5137.,4893.,Co,13.284,-10.246,3.27728
5063.,4649.,Co,14.831,-7.4969,5.66795
5373.,4465.,Co,15.539,-6.9508,6.17415
5273.,4641.,Br,14.621,-8.9137,5.0386
4943.,4335.,Co,15.414,-3.638,6.8024
5277.,4517.,We,16.121,-7.2577,5.86305
4977.,4907.,Co,13.761,-10.111,4.03614
5173.,4771.,Br,13.772,-9.7128,3.96922
5095.,4909.,Co,13.419,-10.188,3.499835485
4951.,5009.,Br,12.791,-11.115,3.05508
5035.,4983.,Co,13.018,-10.753,3.109045
4953.,5129.,Co,11.157,-11.473,1.42
4985.,4433.,Co,14.829,-5.6215,6.36905
4897.,4495.,Ma,15.317,-4.1213,6.3404
4935.,5089.,We,11.313,-11.334,1.48815
4781.,5165.,Op,8.4243,-9.8603,-0.733
5239.,4599.,Co,15.023,-8.2529,5.5086
5153.,4915.,Co,12.841,-10.559,2.824325
5163.,4259.,Br,16.461,-4.5225,7.68035
5201.,4387.,Br,15.844,-6.3244,6.85335
5077.,5035.,We,12.07,-11.494,1.86205
4895.,5119.,We,10.711,-12.116,0.29685
5259.,4621.,Op,14.971,-8.5716,5.41585
5059.,4453.,Co,14.536,-6.6762,5.80875
4811.,5113.,Op,10.415,-12.899,0.1578
5271.,4407.,Co,16.492,-6.3001,6.93845
4991.,4561.,Co,14.77,-6.2883,5.9555
5321.,4431.,We,16.021,-6.7815,6.6262
5189.,4481.,Co,15.62,-7.0089,6.47595
5001.,4453.,Co,14.862,-5.9793,6.34925
5093.,4209.,We,16,-4.0634,7.3707
5237.,4277.,Br,16.466,-4.452,7.33475
4903.,4535.,Ma,15.317,-4.1213,6.3404
4879.,4473.,Ma,14.729,-3.4302,5.577
4881.,5127.,Op,10.755,-12.08,0.33735
5179.,4377.,Br,15.872,-5.745,6.6235
5109.,4597.,We,14.584,-7.5447,5.67
5019.,5057.,Br,12.277,-11.872,2.21105
5207.,4789.,Co,13.563,-9.9331,3.70022
5303.,4433.,We,16.143,-6.6932,6.69345
5287.,4599.,Br,14.972,-8.3662,5.49255
5223.,4555.,Co,15.598,-7.7242,5.89845
5265.,4281.,Co,16.194,-4.7929,6.9778
5055.,5277.,Co,10.684,-10.602,1.810755
4983.,4979.,Co,13.167,-10.596,3.373429
5137.,4541.,Co,15.306,-7.088,6.1823
5001.,5023.,We,12.505,-11.393,2.563535
5107.,5085.,Co,11.946,-10.52,2.22131
5049.,5191.,Co,11.213,-11.52,1.683
4955.,5025.,Br,12.791,-11.115,3.05508
4981.,4245.,Co,15.752,-3.2677,7.0362
5155.,4555.,Br,15.397,-7.2364,6.22305
5209.,4355.,Co,16.387,-5.7351,7.30345
5135.,4625.,Br,14.684,-7.8145,5.6151
5231.,4371.,Br,16.476,-6.0146,7.2132
5289.,4345.,We,16.61,-5.8351,7.09655
5099.,4953.,Co,13.286,-10.598,3.43380325
5159.,4429.,Co,15.39,-6.5787,6.52705
4961.,4525.,Urb,14.829,-5.2583,6.07075
5381.,4529.,Br,15.2,-8.0584,5.7504
5115.,4401.,Br,15.884,-5.7711,6.7273
4993.,4829.,Br,14.196,-8.5558,4.16643
5065.,4751.,Co,14.726,-7.5462,4.593465
5065.,4665.,Co,14.767,-7.4917,5.64185
5295.,4437.,Co,16.287,-6.5664,6.52475
5197.,4247.,Ma,16.3,-3.6125,7.0807
5143.,4525.,Br,15.245,-7.134,6.20675
5107.,4721.,Op,14.573,-8.4191,4.99535
5321.,4415.,We,15.863,-6.6702,6.56295
5135.,4979.,Co,13.018,-10.863,3.24511
5187.,4299.,Br,16.443,-5.0177,7.5438
5279.,4419.,Co,16.492,-6.3001,6.93845
4967.,4803.,Ma,14.269,-8.3313,4.334835
5067.,4649.,Co,14.831,-7.4969,5.66795
5209.,4811.,Co,13.518,-10.235,3.501326
4947.,4425.,Urb,14.585,-5.0524,6.0593
5325.,4587.,Co,15.059,-8.3941,5.5526
5281.,4395.,We,16.439,-6.304,6.82945
4983.,4827.,Br,14.175,-8.5431,4.244205
5161.,4899.,We,13.123,-10.434,2.94643
4899.,5055.,Co,11.629,-11.118,1.85325
5103.,4315.,Co,15.929,-5.0639,7.26185
4949.,4261.,Co,15.121,-2.5899,6.253
5019.,4773.,Ma,14.367,-7.8396,3.944115
5219.,4867.,Co,13.357,-10.388,3.187885
5291.,4419.,We,16.34,-6.3594,6.80115
5103.,4687.,Co,14.608,-8.1559,5.4835
4771.,5153.,Op,8.1013,-11.434,-1.63795
5247.,4723.,Co,14.357,-9.3387,4.612145
5085.,4731.,Co,14.777,-7.9523,5.2288
4749.,5135.,Br,8.1707,-10.566,-1.1924
5123.,5053.,Co,11.995,-10.824,2.245345
4999.,4213.,Urb,16.088,-3.564,7.3808
5343.,4441.,Br,15.886,-6.8857,6.36915
5073.,4661.,We,14.852,-7.6353,5.7075
4963.,4271.,Co,15.365,-3.0627,6.63475
5075.,4671.,Co,14.852,-7.6353,5.7075
5167.,4513.,Br,15.339,-7.1545,6.2515
4949.,4889.,Co,13.63,-10.376,3.946435
5067.,4855.,Co,13.819,-9.6075,3.949615
5105.,4799.,Co,14.514,-8.899,4.580915
5003.,5003.,Op,12.838,-11.041,2.952465
5015.,5003.,Co,12.732,-11.06,2.813385
4889.,4499.,Urb,14.99,-4.0289,5.8404
4903.,4467.,Br,14.99,-4.0289,5.8404
5009.,4923.,Co,14.107,-9.6473,4.318495
5049.,5171.,Co,11.611,-11.019,2.024935
5001.,4597.,Co,14.308,-6.0796,5.3611
5165.,4211.,Ma,16.63,-3.6475,7.6157
5323.,4489.,We,15.915,-7.1252,6.02895
5061.,4629.,Br,14.611,-7.4847,5.6924
5191.,4341.,Br,16.32,-5.6596,7.21925
5001.,4237.,Urb,16.055,-3.7514,7.37515
5045.,4779.,Co,14.518,-7.7094,4.203785
4983.,5199.,Br,10.685,-11.946,1.0307
5043.,5145.,Co,11.793,-10.457,2.281665
5259.,4257.,Ma,16.314,-4.3514,7.02505
5199.,4295.,Urb,16.443,-5.0177,7.5438
5215.,4347.,Co,16.623,-5.6386,7.5176
5205.,4689.,Br,14.605,-8.6573,5.05145
5111.,4499.,Co,15.348,-6.8061,6.3217
4943.,4925.,Br,13.479,-10.63,3.797075
5005.,4957.,Co,13.213,-10.685,3.386655
5345.,4397.,Urb,15.515,-6.7,6.40225
5209.,4649.,Br,14.491,-8.5353,5.04125
5275.,4429.,Co,16.261,-6.5866,6.3916
5117.,4419.,Co,15.498,-6.2509,6.53115
5103.,5105.,Co,11.706,-10.317,2.09054
4777.,5149.,Op,8.1013,-11.434,-1.63795
4893.,4453.,Co,14.99,-4.0289,5.8404
5179.,4365.,Co,15.872,-5.745,6.6235
5167.,4657.,Co,14.774,-8.2468,5.413
5089.,4815.,Op,14.195,-9.1619,4.232335
5333.,4623.,Co,14.896,-8.6837,5.303
5163.,4789.,Co,13.948,-9.5788,4.162425
5061.,4321.,Br,15.865,-4.9299,7.1758
5235.,4803.,Co,13.648,-10.069,3.6744115
5355.,4585.,Co,15.239,-8.3332,5.69675
5203.,4539.,We,16.117,-6.9325,6.50825
5083.,4553.,We,14.857,-7.1487,5.9237
5113.,4777.,We,14.47,-8.8445,4.70365
5021.,4313.,Urb,15.838,-4.7399,7.2516
5029.,5103.,We,11.358,-11.277,1.6745
5263.,4605.,Co,14.807,-8.5798,5.36695
5389.,4555.,Co,15.335,-8.2765,5.7016
5011.,4231.,Co,16.055,-3.7514,7.37515
4883.,4511.,Br,15.317,-4.1213,6.3404
5131.,4271.,Urb,15.966,-4.9983,7.3532
5091.,4773.,We,14.581,-8.4204,4.7483
5121.,4713.,Co,14.451,-8.479,5.08775
4895.,5113.,We,10.711,-12.116,0.29685
5251.,4647.,Co,14.582,-8.9519,4.9636
5093.,4373.,Urb,15.712,-5.47,6.71645
5243.,4365.,We,16.476,-6.0146,7.2132
5129.,4575.,Br,14.932,-7.351,5.8939
5321.,4569.,Co,15.482,-8.0234,5.8862
4975.,4327.,Co,15.7,-4.3833,7.15795
5331.,4439.,We,15.717,-6.7436,6.4766
4915.,4503.,Br,15.208,-4.4559,6.3452
5299.,4383.,Co,16.459,-6.0737,6.48905
5169.,4723.,Op,14.158,-8.7657,4.56785
5045.,4375.,Br,15.241,-5.5204,6.5035
5269.,4575.,We,15.015,-8.2668,5.43845
5203.,4285.,Urb,16.438,-4.2323,7.30615
5141.,5053.,Co,11.749,-10.668,2.0744
5143.,4331.,We,15.906,-5.3122,6.3859
5113.,4611.,Br,14.668,-7.7407,5.64945
4939.,4907.,Br,13.893,-10.424,4.26357
5173.,4867.,Co,13.192,-10.363,3.023645
5095.,4329.,Urb,15.683,-5.3451,6.83395
5085.,4399.,Co,15.553,-5.9134,6.69415
4961.,4537.,Br,14.829,-5.2583,6.07075
5205.,4731.,Co,14.095,-9.1789,4.39949
5235.,4601.,Co,15.023,-8.2529,5.5086
5191.,4365.,Co,16.387,-5.7351,7.30345
5241.,4513.,Br,16.216,-6.9793,6.19735
4905.,4993.,Co,12.709,-11.409,3.0872385
5099.,4827.,Co,14.191,-9.3173,4.25792
5347.,4453.,Br,15.886,-6.8857,6.36915
4997.,4559.,Co,14.77,-6.2883,5.9555
5157.,4913.,Co,12.841,-10.559,2.824325
5057.,4269.,Urb,15.681,-4.6996,7.20235
5131.,4323.,Co,15.203,-5.7276,6.5383
5003.,4833.,Br,14.097,-8.5982,4.02065
5025.,4627.,Urb,14.164,-6.2936,5.1448
4985.,4403.,Co,14.871,-5.493,6.3441
5207.,4275.,Br,16.438,-4.2323,7.30615
4871.,5083.,Co,11.564,-12.031,1.38615
5005.,5035.,Br,12.505,-11.393,2.563535
5081.,4631.,Co,14.906,-7.5349,5.7113
5097.,5037.,Co,12.001,-11.373,1.87765
4965.,4847.,Br,14.018,-9.2243,4.234425
5213.,4347.,Br,16.623,-5.6386,7.5176
4983.,4923.,Co,13.491,-10.26,3.738985
5023.,4935.,Co,13.326,-10.312,3.476474
5087.,5113.,Op,11.434,-10.55,1.7031
4887.,4453.,Ma,14.729,-3.4302,5.577
4927.,4431.,Urb,14.786,-4.6611,6.0222
5291.,4683.,Op,14.492,-9.286,4.676415
5001.,5043.,We,11.863,-11.63,1.9356
4975.,4369.,Op,15.339,-4.7204,6.75945
5327.,4449.,We,16.032,-6.8027,6.51885
5121.,4619.,Br,14.723,-7.7617,5.6772
5195.,4335.,Co,16.559,-5.3664,7.56825
5167.,4735.,Br,14.158,-8.7657,4.56785
5017.,4589.,Co,14.431,-6.7892,5.665
4985.,4445.,Op,14.981,-5.6753,6.487
4961.,5195.,Op,10.521,-12.371,0.82195
5031.,5181.,We,11.684,-11.024,2.09267
5127.,4789.,Op,14.325,-9.3324,4.45359
4987.,4579.,Co,14.911,-6.013,6.06895
4983.,4387.,Co,14.883,-5.3098,6.36085
4967.,4447.,Urb,14.994,-5.5229,6.4909
4925.,4933.,Co,13.957,-10.63,4.29502
5003.,4643.,We,13.934,-5.761,4.8138
5151.,4995.,Co,11.99,-11.725,2.1304
4971.,4413.,Co,14.729,-5.5348,6.2695
5089.,4657.,Br,14.817,-7.6608,5.6658
5037.,4899.,Co,13.889,-9.7749,4.009595
5019.,4835.,Br,14.155,-8.7463,4.113235
5077.,4165.,Co,15.895,-2.9218,6.926
5105.,4931.,Co,13.492,-10.478,3.59152
4919.,4491.,Br,15.208,-4.4559,6.3452
5313.,4691.,Op,14.35,-9.5471,4.38597
5363.,4595.,We,15.023,-8.4543,5.60135
5045.,4739.,Ma,14.744,-6.9393,4.3795
5053.,4371.,Co,15.241,-5.5204,6.5035
5385.,4593.,Co,15.056,-8.4736,5.51725
4961.,4585.,Ma,14.563,-4.9774,5.51715
4767.,5141.,Op,7.2534,-10.934,-2.343665
5009.,5169.,Co,11.354,-11.262,1.752
5039.,4861.,Co,13.977,-9.3273,4.09749
4887.,4499.,Br,14.99,-4.0289,5.8404
4895.,4485.,Ma,14.99,-4.0289,5.8404
5255.,4335.,Co,16.616,-5.764,7.37525
4993.,4661.,Ma,13.879,-5.5308,4.5993
5295.,4643.,Br,14.833,-8.849,5.17055
5017.,4669.,Co,13.879,-5.5308,4.5993
5089.,4771.,We,14.471,-8.5174,4.418715
5227.,4857.,Co,13.409,-10.382,3.220265
5073.,5113.,Br,11.596,-10.128,2.107705
5101.,4181.,Co,16.192,-3.1682,7.23155
4991.,4871.,Br,14.171,-9.4044,4.39023
5335.,4453.,We,15.886,-6.8857,6.36915
5231.,4761.,Co,13.812,-9.839,3.92596
5121.,5043.,Co,12.172,-10.967,2.33911
5283.,4479.,Br,16.485,-6.6381,5.85115
5367.,4617.,Co,14.819,-8.5682,5.4397
4999.,4951.,Co,13.167,-10.596,3.373429
5203.,4283.,Urb,16.438,-4.2323,7.30615
5181.,4395.,Br,15.861,-5.9574,6.77625
5321.,4401.,Co,15.863,-6.6702,6.56295
5239.,4749.,Co,14.027,-9.5667,4.22484
4897.,4407.,Ma,14.729,-3.4302,5.577
5183.,4405.,We,15.621,-6.3779,6.7576
4907.,4155.,Urb,15.267,-0.71243,6.445
5125.,4325.,Co,15.527,-5.5946,6.2839
5159.,4511.,Br,15.245,-7.134,6.20675
5293.,4541.,We,15.641,-7.8889,5.93785
5247.,4523.,Br,16.216,-6.9793,6.19735
5115.,4877.,Co,13.245,-10.109,3.31767
4991.,4797.,Ma,14.175,-8.5431,4.244205
5015.,4719.,Ma,14.229,-6.0097,4.8203
4987.,4993.,Co,12.96,-10.954,3.141225
5059.,4431.,Co,14.667,-6.3637,6.03775
4961.,4321.,Co,15.593,-4.0595,7.0371
5033.,4895.,Co,13.889,-9.7749,4.009595
5129.,4745.,Co,14.393,-8.6751,4.80365
4979.,4275.,We,15.593,-3.5375,7.01515
4907.,5125.,Op,10.54,-11.986,0.25415
5069.,5093.,Co,11.645,-11.219,1.7503
5057.,4261.,Urb,15.681,-4.6996,7.20235
5287.,4639.,Co,14.739,-8.8778,5.11745
5163.,4583.,Br,15.303,-7.5673,6.00225
5117.,5073.,Co,11.946,-10.52,2.22131
5157.,4727.,Co,14.201,-8.7163,4.6507
5227.,4397.,Co,15.891,-6.3885,6.86735
5113.,4523.,Co,15.643,-6.7871,6.47925
5323.,4527.,We,16.084,-7.4807,5.6417
5095.,4271.,Co,16.053,-4.7398,7.46675
4951.,4557.,Br,14.302,-4.8392,5.3767
5111.,4917.,Co,13.179,-10.286,3.235565
5249.,4275.,Urb,16.466,-4.452,7.33475
5059.,4423.,Co,14.667,-6.3637,6.03775
4903.,4401.,Ma,14.822,-3.3816,5.8529
5029.,4341.,Co,15.722,-4.9653,6.8484
4903.,5073.,Co,11.499,-11.496,1.48755
5047.,5227.,Co,10.912,-11.761,1.5487
5211.,4851.,Co,13.357,-10.388,3.187885
5227.,4767.,Co,13.867,-9.7332,4.02751
4903.,5125.,Op,10.54,-11.986,0.25415
4897.,4457.,Br,14.99,-4.0289,5.8404
4941.,4421.,Co,14.585,-5.0524,6.0593
5249.,4451.,We,15.917,-6.919,6.63745
4969.,4579.,Urb,14.693,-5.5087,5.78805
5091.,4849.,Co,13.87,-9.7795,3.962845
4989.,4191.,Co,16.394,-2.536,7.3701
5187.,4873.,Br,13.222,-10.434,2.96607
5033.,4485.,Co,14.662,-6.5998,5.9139
4897.,5069.,Op,11.629,-11.118,1.85325
5237.,4589.,Co,15.023,-8.2529,5.5086
4929.,4373.,Co,14.555,-3.2406,5.78745
5091.,4639.,Br,14.817,-7.6608,5.6658
5051.,5061.,We,12.077,-11.872,1.7928
5055.,4719.,Urb,14.942,-7.3682,5.36645
5023.,4173.,Urb,16.09,-2.7169,7.1863
4997.,4451.,Urb,14.917,-5.8376,6.42025
4971.,4993.,Co,12.96,-10.954,3.141225
5093.,4903.,Co,13.419,-10.188,3.499835485
4983.,5263.,Op,10.271,-11.809,0.91425
5027.,4475.,Co,14.791,-6.3861,6.11245
4995.,4507.,Co,15.04,-6.0475,6.39145
5039.,5257.,Br,10.444,-11.533,1.2747
5029.,4283.,Co,15.819,-4.556,7.3445
5057.,4223.,Urb,16.108,-3.6718,7.3952
5253.,4703.,Co,14.357,-9.3387,4.612145
5067.,4901.,Co,13.568,-10.052,3.680535
5203.,4297.,Co,16.596,-4.9605,7.65145
5063.,4789.,Co,14.452,-8.2255,4.32958
4947.,5193.,Op,11.279,-12.138,1.62915
5225.,4413.,Br,15.652,-6.7677,6.6844
5019.,4389.,We,15.255,-5.4024,6.51455
5323.,4609.,Co,15.059,-8.3941,5.5526
5341.,4435.,Co,15.658,-6.7473,6.44405
5395.,4561.,Co,15.289,-8.2759,5.67575
5019.,4235.,Urb,16.055,-3.7514,7.37515
5079.,4219.,Br,15.973,-3.9595,7.28875
5373.,4479.,Co,15.539,-6.9508,6.17415
5007.,4503.,Urb,15.073,-6.1687,6.3968
4923.,4483.,Urb,15.208,-4.4559,6.3452
5047.,4499.,Co,14.636,-6.7412,5.84025
5099.,4773.,Op,14.581,-8.4204,4.7483
5071.,4643.,Br,14.906,-7.5349,5.7113
5159.,4349.,Urb,16.134,-5.2103,6.5141
5039.,4557.,Co,14.447,-6.8447,5.67735
5249.,4547.,Co,15.9,-7.4218,5.87175
5095.,4665.,Br,14.713,-7.9617,5.5831
5047.,4261.,Urb,15.738,-4.5064,7.2694
5073.,4497.,Co,14.904,-6.7439,6.0544
5127.,4843.,Co,13.396,-10.065,3.4716695
5019.,4367.,Co,15.332,-5.3091,6.6675
5257.,4645.,Br,14.582,-8.9519,4.9636
5269.,4597.,Co,14.665,-8.6243,5.2078
4983.,4431.,Co,14.829,-5.6215,6.36905
4931.,4537.,Br,14.604,-4.4761,5.72425
5219.,4237.,Ma,16.214,-3.5046,6.88565
4987.,4603.,Urb,14.516,-5.6509,5.52495
5179.,4799.,Co,13.772,-9.7128,3.96922
5317.,4483.,We,16.128,-7.0327,6.01895
4949.,4379.,We,14.975,-3.7761,6.3074
5033.,4523.,Co,14.661,-6.6082,5.9104
5179.,4225.,Co,16.617,-3.9417,7.62975
5221.,4889.,Co,13.114,-10.546,2.852965
5103.,4487.,We,15.224,-6.7074,6.314
4907.,4495.,Urb,15.317,-4.1213,6.3404
5105.,4709.,Co,14.534,-8.2814,5.26795
5113.,4967.,Op,13.166,-10.677,3.342487
5143.,4883.,Co,13.171,-10.322,3.124595
5043.,4977.,Op,13.018,-10.753,3.109045
4889.,4451.,Ma,14.729,-3.4302,5.577
5175.,4347.,Br,16.219,-5.5247,6.988
5189.,4493.,Co,15.62,-7.0089,6.47595
5123.,4797.,Co,14.325,-9.3324,4.45359
5119.,5023.,Br,12.176,-11.382,2.2843
5077.,4425.,Co,15.355,-6.073,6.6149
4919.,4151.,Ma,15.267,-0.71243,6.445
5039.,4245.,Urb,15.995,-4.0774,7.39235
5101.,5085.,Co,11.946,-10.52,2.22131
4969.,4931.,Co,13.481,-10.463,3.76193
5277.,4305.,Co,16.475,-5.471,7.29605
5057.,4195.,Co,15.899,-2.8434,6.93625
5369.,4555.,Br,15.3,-8.2479,5.6531
5323.,4407.,Co,15.863,-6.6702,6.56295
4991.,5127.,We,11.151,-11.3,1.49945
